Kostanay,"Kostanay, Kazakhstan (KSN)",KSN,53.2069444,63.5502778,Asia/Almaty
Kotlik,"Kotlik, AK (KOT)",KOT,63.0333333,-163.53333,America/Anchorage
Kotzebue,"Kotzebue, AK (OTZ)",OTZ,66.8847222,-162.59861,America/Anchorage
Koyuk,"Koyuk, AK (KKA)",KKA,64.9388889,-161.15528,America/Anchorage
Koyukuk,"Koyukuk, AK (KYU)",KYU,64.9,-157.7,America/Anchorage
Krakow,"Krakow John Paul II - Balice, Poland (KRK)",KRK,50.0777778,19.7847222,Europe/Warsaw
Krasnodar,"Krasnodar Pashkovsky, Russia (KRR)",KRR,45.0347222,39.1705556,Europe/Moscow
Krasnoyarsk,"Krasnoyarsk Yemelyanovo, Russia (KJA)",KJA,56.1730556,92.4933333,Asia/Krasnoyarsk
Kristiansand,"Kristiansand Kjevik, Norway (KRS)",KRS,58.2041667,8.08527778,Europe/Oslo
Kuala Lumpur,"Kuala Lumpur International, Malaysia (KUL)",KUL,2.74555556,101.714722,Asia/Singapore
Kuching,"Kuching, Malaysia (KCH)",KCH,1.48416667,110.343889,Asia/Kuching
Kumamoto,"Kumamoto, Japan (KMJ)",KMJ,32.8372222,130.855,Asia/Tokyo
Kunming,"Kunming, China (KMG)",KMG,24.9922222,102.743611,Asia/Shanghai
Kuujjuaq,"Kuujjuaq, QC",YVP,58.0961111,-68.426944,America/Montreal
Kuwait,"Kuwait International, Kuwait (KWI)",KWI,29.2266667,47.9688889,Asia/Kuwait
Kwethluk,"Kwethluk, AK (KWT)",KWT,60.8,-161.45,America/Anchorage
La Paz,"La Paz El Alto, Bolivia (LPB)",LPB,-16.513333,-68.192222,America/La_Paz
La Rochelle,"La Rochelle Ile de Re, France (LRH)",LRH,46.1791667,-1.1952778,Europe/Paris
La Tabatiere,"La Tabatiere, QC",ZLT,51,-59,America/Blanc-Sablon
Lagos,"Lagos M. Muhammed, Nigeria (LOS)",LOS,6.5775,3.32111111,Africa/Lagos
Lahore,"Lahore, Pakistan (LHE)",LHE,31.5216667,74.4036111,Asia/Karachi
Lanai City,"Lanai City, HI (LNY)",LNY,20.7855556,-156.95139,Pacific/Honolulu
Lansing,"Lansing Capital City, MI (LAN)",LAN,42.7786111,-84.587222,America/New_York
Lanzarote,"Lanzarote, Spain (ACE)",ACE,28.9455556,-13.605278,Atlantic/Canary
Lanzhou,"Lanzhou Zhongchuan, China (ZGC)",ZGC,36.0194444,103.75,Asia/Shanghai
Lanzhou,"Lanzhou, China (LHW)",LHW,36.5166667,103.616667,Asia/Shanghai
Larnaca,"Larnaca, Cyprus (LCA)",LCA,34.875,33.6247222,Asia/Nicosia
Las Palmas,"Las Palmas Gran Canaria, Spain (LPA)",LPA,27.9319444,-15.386667,Atlantic/Canary
Las Vegas,"Las Vegas Mccarran International, NV (LAS)",LAS,36.08,-115.15222,America/Los_Angeles
Leeds Bradford,"Leeds/Bradford, United Kingdom (LBA)",LBA,53.8658333,-1.6605556,Europe/London
Leipzig,"Leipzig/Halle, Germany (LEJ)",LEJ,51.4325,12.2416667,Europe/Berlin
Lewiston,"Lewiston Nez Perce County Rgnl, ID (LWS)",LWS,46.3833333,-117.03333,America/Los_Angeles
Lexington,"Lexington Blue Grass, KY (LEX)",LEX,38.0363889,-84.605833,America/New_York
Lhasa,"Lhasa, China (LXA)",LXA,29.2980556,90.9122222,Asia/Shanghai
Lianyungang,"Lianyungang, China (LYG)",LYG,34.5719444,118.873889,Asia/Shanghai
Liberia,"Liberia, Costa Rica (LIR)",LIR,10.5933333,-85.544444,America/Costa_Rica
Libreville,"Libreville Leon M'ba International, Gabon (LBV)",LBV,0.45861111,9.41222222,Africa/Libreville
Kauai Island,"Lihue Kauai Island, HI (LIH)",LIH,21.9761111,-159.33889,Pacific/Honolulu
Lijiang City,"Lijiang City Lijiang, China (LJG)",LJG,26.6794444,100.246111,Asia/Shanghai
Lille,"Lille Lesquin, France (LIL)",LIL,50.5633333,3.08694444,Europe/Paris
Lima,"Lima J. Chavez, Peru (LIM)",LIM,-12.021944,-77.114444,America/Lima
Linyi,"Linyi, China (LYI)",LYI,35.1666667,118.3,Asia/Shanghai
Linz,"Linz Blue Danube Hoersching, Austria (LNZ)",LNZ,48.2333333,14.1875,Europe/Vienna
Lisbon,"Lisbon, Portugal (LIS)",LIS,38.7741667,-9.1341667,Europe/Lisbon
Little Rock,"Little Rock Regional, AR (LIT)",LIT,34.7294444,-92.224444,America/Chicago
Liuzhou,"Liuzhou, China (LZH)",LZH,24.2077778,109.391389,Asia/Shanghai
Liverpool,"Liverpool John Lennon, United Kingdom (LPL)",LPL,53.3336111,-2.8497222,Europe/London
Ljubljana,"Ljubljana Joze Pucnik, Slovenia (LJU)",LJU,46.2236111,14.4575,Europe/Ljubljana
Lome,"Lome G. Eyadema International, Togo (LFW)",LFW,6.16555556,1.25444444,Africa/Lome
London,"London City Airport, United Kingdom (LCY)",LCY,51.505,0.05416667,Europe/London
London,"London Gatwick, United Kingdom (LGW)",LGW,51.1480556,-0.1902778,Europe/London
London,"London Heathrow, United Kingdom (LHR)",LHR,51.4775,-0.4613889,Europe/London
London,"London Luton, United Kingdom (LTN)",LTN,51.8747222,-0.3683333,Europe/London
Oxford,"London Oxford, United Kingdom (OXF)",OXF,51.8369444,-1.32,Europe/London
London,"London, ON",YXU,43.0355556,-81.153889,America/Montreal
Londrina,"Londrina, Brazil (LDB)",LDB,-23.333611,-51.13,America/Sao_Paulo
Long Beach,"Long Beach Municipal, CA (LGB)",LGB,33.8177778,-118.15167,America/Los_Angeles
Lopez Island,"Lopez Island, WA (LPS)",LPS,48.4833333,-122.93611,America/Los_Angeles
Los Angeles,"Los Angeles International, CA (LAX)",LAX,33.9425,-118.40806,America/Los_Angeles
Luanda,"Luanda 4 de Fevereiro, Angola (LAD)",LAD,-8.8583333,13.2311111,Africa/Luanda
Lubbock,"Lubbock International, TX (LBB)",LBB,33.6636111,-101.82278,America/Chicago
Lucknow,"Lucknow Amausi, India (LKO)",LKO,26.7605556,80.8894444,Asia/Kolkata
Luoyang,"Luoyang, China (LYA)",LYA,34.7413889,112.389444,Asia/Shanghai
Lusaka,"Lusaka International, Zambia (LUN)",LUN,-15.330833,28.4525,Africa/Lusaka
Luxembourg,"Luxembourg, Luxembourg (LUX)",LUX,49.6233333,6.20444444,Europe/Luxembourg
Luxor,"Luxor International, Egypt (LXR)",LXR,25.6711111,32.7066667,Africa/Cairo
Lvov,"Lviv International, Ukraine (LWO)",LWO,49.8125,23.9561111,Europe/Kiev
Lyon,"Lyon St-Exupery, France (LYS)",LYS,45.7255556,5.08111111,Europe/Paris
Macas,"Macas, Ecuador (XMS)",XMS,-2.2991667,-78.120833,America/Guayaquil
Macau,"Macau, Macao (MFM)",MFM,22.1494444,113.591667,Asia/Macau
Madinah,"Madinah Mohammad Bin Abdulaziz, Saudi Arabia (MED)",MED,24.5533333,39.705,Asia/Riyadh
Madison,"Madison Dane County Regional, WI (MSN)",MSN,43.1397222,-89.3375,America/Chicago
Madrid,"Madrid Barajas, Spain (MAD)",MAD,40.4936111,-3.5666667,Europe/Madrid
Malaga,"Malaga, Spain (AGP)",AGP,36.675,-4.4991667,Europe/Madrid
Male,"Male Ibrahim Nasir International, Maldives (MLE)",MLE,4.19166667,73.5291667,Indian/Maldives
Kano,"Mallam Aminu Kano International, Nigeria (KAN)",KAN,12.0475,8.52472222,Africa/Lagos
Malta,"Malta Luqa International, Malta (MLA)",MLA,35.8575,14.4775,Europe/Malta
Mammoth Lakes,"Mammoth Lakes Mammoth Yosemite, CA (MMH)",MMH,37.6166667,-118.85,America/Los_Angeles
Manaus,"Manaus Eduardo Gomes International, Brazil (MAO)",MAO,-3.0386111,-60.049722,America/Manaus
Manchester,"Manchester, United Kingdom (MAN)",MAN,53.3536111,-2.275,Europe/London
Manchester,"Manchester-Boston, NH (MHT)",MHT,42.9325,-71.435556,America/New_York
Manihi,"Manihi, French Polynesia (XMH)",XMH,-14.436667,-146.07,Pacific/Tahiti
Manila,"Manila Ninoy Aquino Int'l, Philippines (MNL)",MNL,14.5086111,121.019444,Asia/Manila
Manzanillo,"Manzanillo, Mexico (ZLO)",ZLO,19.1447222,-104.55861,America/Cancun
Maroantsetra,"Maroantsetra, Madagascar (WMN)",WMN,-15.436667,49.6883333,Indian/Antananarivo
Marseille,"Marseille Provence, France (MRS)",MRS,43.4366667,5.215,Europe/Paris
Martha's Vineyard,"Martha's Vineyard, MA (MVY)",MVY,41.3833333,-70.616667,America/New_York
Mashad,"Mashhad Shahid Hashemi Nejad, Iran (MHD)",MHD,36.2341667,59.645,Asia/Tehran
Mauritius,"Mauritius Sir S. Ramgoolam International, Mauritius (MRU)",MRU,-20.430278,57.6836111,Indian/Mauritius
Mazatlan,"Mazatlan Gen Rafael Buelna, Mexico (MZT)",MZT,23.1613889,-106.26611,America/Mazatlan
McGrath,"Mcgrath, AK (MCG)",MCG,62.95,-155.6,America/Anchorage
Medan,"Medan Polania, Indonesia (MES)",MES,3.55805556,98.6716667,Asia/Jakarta
Medellin,"Medellin Jose Marie Cordova Int'l, Colombia (MDE)",MDE,6.16444444,-75.423056,America/Bogota
Medford,"Medford Jackson County, OR (MFR)",MFR,42.3741667,-122.87361,America/Los_Angeles
Melbourne,"Melbourne Tullamarine, Australia (MEL)",MEL,-37.673333,144.843333,Australia/Sydney
Memphis,"Memphis International, TN (MEM)",MEM,35.0425,-89.976667,America/Chicago
Menorca,"Menorca, Spain (MAH)",MAH,39.8625,4.21861111,Europe/Madrid
Mexico City,"Mexico City Juarez International, Mexico (MEX)",MEX,19.4363889,-99.072222,America/Cancun
Miami,"Miami International, FL (MIA)",MIA,25.7933333,-80.290556,America/New_York
Midland/Odessa,"Midland/Odessa Int'l, TX (MAF)",MAF,31.9425,-102.20194,America/Chicago
Milan,"Milan Malpensa, Italy (MXP)",MXP,45.63,8.72305556,Europe/Rome
Milwaukee,"Milwaukee General Mitchell, WI (MKE)",MKE,42.9472222,-87.896667,America/Chicago
Mineralnye Vody,"Mineralnye Vody, Russia (MRV)",MRV,44.225,43.0819444,Europe/Moscow
Minneapolis/Saint Paul,"Minneapolis St Paul International, MN (MSP)",MSP,44.8819444,-93.221667,America/Chicago
Minsk,"Minsk Int'l, Belarus (MSQ)",MSQ,53.8825,28.0308333,Europe/Minsk
Miri,"Miri, Malaysia (MYY)",MYY,4.32527778,113.988333,Asia/Kuching
Missoula,"Missoula Johnson Bell, MT (MSO)",MSO,46.9163889,-114.09056,America/Denver
Mobile,"Mobile/Pascagoula Muni, AL (MOB)",MOB,30.6911111,-88.242778,America/Chicago
Moline,"Moline Quad-City, IL (MLI)",MLI,41.4486111,-90.5075,America/Chicago
Mombasa,"Mombasa Moi International, Kenya (MBA)",MBA,-4.0333333,39.5833333,Africa/Nairobi
Montego Bay,"Montego Bay Sangster International, Jamaica (MBJ)",MBJ,18.5036111,-77.913333,America/Jamaica
Monterey,"Monterey Peninsula, CA (MRY)",MRY,36.5869444,-121.84306,America/Los_Angeles
Monterrey,"Monterrey Gen Mariano Escobedo, Mexico (MTY)",MTY,25.7786111,-100.10694,America/Cancun
Montevideo,"Montevideo Carrasco, Uruguay (MVD)",MVD,-34.838333,-56.030833,America/Montevideo
Montpellier,"Montpellier Mediterranee, France (MPL)",MPL,43.5833333,3.96138889,Europe/Paris
Montreal,"Montreal Pierre Elliott Trudeau, QC",YUL,45.4705556,-73.740833,America/Montreal
Montrose,"Montrose County, CO (MTJ)",MTJ,38.5,-107.88333,America/Denver
Moscow,"Moscow Domodedovo, Russia (DME)",DME,55.4088889,37.9063889,Europe/Moscow
Moscow,"Moscow Vnukovo, Russia (VKO)",VKO,55.5916667,37.2613889,Europe/Moscow
Riyan Mukalla,"Mukalla Riyan, Yemen (RIY)",RIY,14.6627778,49.375,Asia/Aden
Munich,"Munich Franz Joseph Strauss Int'l, Germany (MUC)",MUC,48.3538889,11.7861111,Europe/Berlin
Murcia,"Murcia San Javier, Spain (MJV)",MJV,37.775,-0.8125,Europe/Madrid
Muscat,"Muscat International, Oman (MCT)",MCT,23.5927778,58.2816667,Asia/Muscat
Myrtle Beach,"Myrtle Beach Int'l, SC (MYR)",MYR,33.6797222,-78.928333,America/New_York
Nadi,"Nadi International, Fiji (NAN)",NAN,-17.756389,177.443611,Pacific/Fiji
Nador,"Nador El Aroui, Morocco (NDR)",NDR,34.9888889,-3.0283333,Africa/Casablanca
Nadym,"Nadym, Russia (NYM)",NYM,65.4680556,72.6991667,Asia/Yekaterinburg
Nagasaki,"Nagasaki, Japan (NGS)",NGS,32.9169444,129.913611,Asia/Tokyo
Nagoya,"Nagoya Chubu Centrair International, Japan (NGO)",NGO,34.8583333,136.805278,Asia/Tokyo
Nagoya,"Nagoya Komaki, Japan (NKM)",NKM,35.255,136.924444,Asia/Tokyo
Nagpur,"Nagpur Dr.Ambedkar International, India (NAG)",NAG,21.0922222,79.0472222,Asia/Kolkata
Nairobi,"Nairobi Jomo Kenyatta Int'l, Kenya (NBO)",NBO,-1.3191667,36.9277778,Africa/Nairobi
Nairobi,"Nairobi Wilson, Kenya (WIL)",WIL,-1.3216667,36.8147222,Africa/Nairobi
Namangan,"Namangan, Uzbekistan (NMA)",NMA,40.9844444,71.5566667,Asia/Samarkand
Nanaimo,"Nanaimo Harbour, BC",ZNA,49.15,-123.93333,America/Vancouver
Nanchong,"Nanchong, China (NAO)",NAO,30.7552778,106.061111,Asia/Shanghai
Nanjing,"Nanking/Nanjing, China (NKG)",NKG,31.7419444,118.861944,Asia/Shanghai
Nanning,"Nanning, China (NNG)",NNG,22.6083333,108.1725,Asia/Shanghai
Nantes,"Nantes Atlantique, France (NTE)",NTE,47.1569444,-1.6077778,Europe/Paris
Nantong,"Nantong, China (NTG)",NTG,32.0705556,120.975278,Asia/Shanghai
Nanyang,"Nanyang, China (NNY)",NNY,32.9811111,112.615556,Asia/Shanghai
Naples,"Naples Capodichino, Italy (NAP)",NAP,40.8844444,14.2908333,Europe/Rome
Napuka Island,"Napuka Island, French Polynesia (NAU)",NAU,-14.176944,-141.26722,Pacific/Tahiti
Narsarsuaq,"Narsarsuaq, Greenland (UAK)",UAK,61.1605556,-45.426111,America/Godthab
Naryan-Mar,"Naryan-Mar, Russia (NNM)",NNM,67.6402778,53.1225,Europe/Moscow
Nashville,"Nashville Metropolitan, TN (BNA)",BNA,36.1244444,-86.678333,America/Chicago
Nassau,"Nassau International, Bahamas (NAS)",NAS,25.0388889,-77.466111,America/Nassau
Natal,"Natal Augusto Severo, Brazil (NAT)",NAT,-5.9113889,-35.247778,America/Belem
Naukiti,"Naukiti, AK (NKI)",NKI,55.8555556,-133.18333,America/Anchorage
Navegantes,"Navegantes, Brazil (NVT)",NVT,-26.88,-48.651389,America/Sao_Paulo
Navoi,"Navoi, Uzbekistan (NVI)",NVI,40.1163889,65.1658333,Asia/Samarkand
Ndjamena,"N'Djamena Hassan Djamous International, Chad (NDJ)",NDJ,12.1336111,15.0338889,Africa/Ndjamena
Ndola,"Ndola, Zambia (NLA)",NLA,-12.997778,28.6661111,Africa/Lusaka
Nelson Lagoon,"Nelson Lagoon, AK (NLG)",NLG,56.0077778,-161.16028,America/Anchorage
New Orleans,"New Orleans L. Armstrong Int'l, LA (MSY)",MSY,29.9933333,-90.258056,America/Chicago
New York,"New York John F Kennedy International, NY (JFK)",JFK,40.6397222,-73.778889,America/New_York
New York,"New York La Guardia, NY (LGA)",LGA,40.7772222,-73.8725,America/New_York
Newark,"New York Newark Liberty International, NJ (EWR)",EWR,40.6925,-74.168611,America/New_York
Newcastle,"Newcastle International, United Kingdom (NCL)",NCL,55.0375,-1.6916667,Europe/London
Newcastle,"Newcastle Williamtown, Australia (NTL)",NTL,-32.795,151.834444,Australia/Sydney
Newquay,"Newquay/Cornwall, United Kingdom (NQY)",NQY,50.4,-5.0666667,Europe/London
Niamey,"Niamey Diori Hamani International, Niger (NIM)",NIM,13.1483333,2.18361111,Africa/Niamey
Niau,"Niau, French Polynesia (NIU)",NIU,-16.120833,-146.37361,Pacific/Tahiti
Nice,"Nice Cote d'Azur, France (NCE)",NCE,43.6652778,7.215,Europe/Paris
Nightmute,"Nightmute, AK (NME)",NME,60.4833333,-164,America/Anchorage
Ningbo,"Ningbo, China (NGB)",NGB,29.8266667,121.461944,Asia/Shanghai
Naberevnye Chelny,"Nizhnekamsk Begishevo, Russia (NBC)",NBC,55.5666667,52.1,Europe/Moscow
Nizhnevartovsk,"Nizhnevartovsk, Russia (NJC)",NJC,60.9491667,76.4836111,Asia/Yekaterinburg
Nome,"Nome, AK (OME)",OME,64.5122222,-165.44528,America/Anchorage
Norfolk,"Norfolk Int'l, VA (ORF)",ORF,36.8947222,-76.201111,America/New_York
Norfolk Island,"Norfolk Island, Norfolk Island (NLK)",NLK,-29.041667,167.938611,Pacific/Norfolk
Norilsk,"Norilsk Alykel, Russia (NSK)",NSK,69.3111111,87.3322222,Asia/Krasnoyarsk
Norsup,"Norsup, Vanuatu (NUS)",NUS,-16.083333,167.4,Pacific/Efate
Norwich,"Norwich International, United Kingdom (NWI)",NWI,52.6758333,1.28277778,Europe/London
Nossi-Be,"Nosy-Be Fascene, Madagascar (NOS)",NOS,-13.311944,48.3147222,Indian/Antananarivo
Nottingham,"Nottingham East Midlands, United Kingdom (EMA)",EMA,52.8311111,-1.3280556,Europe/London
Nouakchott,"Nouakchott, Mauritania (NKC)",NKC,18.0977778,-15.948056,Africa/Nouakchott
Noumea,"Noumea Tontouta, New Caledonia (NOU)",NOU,-22.014444,166.213056,Pacific/Noumea
Novosibirsk,"Novosibirsk Tolmachevo, Russia (OVB)",OVB,55.0125,82.6505556,Asia/Omsk
Novyj Urengoj,"Novy Urengoy, Russia (NUX)",NUX,66.0833333,76.5166667,Asia/Yekaterinburg
Nojabrxsk,"Noyabrsk, Russia (NOJ)",NOJ,63.5,75,Asia/Yekaterinburg
Nukutavake,"Nukutavake, French Polynesia (NUK)",NUK,-19.086111,-139,Pacific/Tahiti
Nulato,"Nulato, AK (NUL)",NUL,64.7294444,-158.07417,America/Anchorage
Nunapitchuk,"Nunapitchuk, AK (NUP)",NUP,60.8833333,-162.46667,America/Anchorage
Nuremberg,"Nuremberg, Germany (NUE)",NUE,49.4986111,11.0669444,Europe/Berlin
Oakland,"Oakland Metropolitan Oak International, CA (OAK)",OAK,37.7213889,-122.22083,America/Los_Angeles
Oaxaca,"Oaxaca Xoxocotlan, Mexico (OAX)",OAX,17,-96.726667,America/Cancun
Obihiro,"Obihiro, Japan (OBO)",OBO,42.7333333,143.216667,Asia/Tokyo
Odate Noshiro,"Odate Noshiro, Japan (ONJ)",ONJ,40.1919444,140.371389,Asia/Tokyo
Odessa,"Odesa International, Ukraine (ODS)",ODS,46.4266667,30.6763889,Europe/Kiev
Ogdensburg,"Ogdensburg, NY (OGS)",OGS,44.6833333,-75.466667,America/New_York
Ohrid,"Ohrid St.Paul the Apostle, Macedonia (OHD)",OHD,41.18,20.7422222,Europe/Skopje
Oita,"Oita, Japan (OIT)",OIT,33.4794444,131.737222,Asia/Tokyo
Okayama,"Okayama, Japan (OKJ)",OKJ,34.7569444,133.855278,Asia/Tokyo
Okha,"Okha Novostroyka, Russia (OHH)",OHH,53.5166667,142.883333,Asia/Vladivostok
Oki Island,"Oki Island, Japan (OKI)",OKI,36.1811111,133.324722,Asia/Tokyo
Okinawa,"Okinawa Naha, Japan (OKA)",OKA,26.1958333,127.645833,Asia/Tokyo
Oklahoma City,"Oklahoma City Will Rogers, OK (OKC)",OKC,35.3930556,-97.600833,America/Chicago
Olbia,"Olbia Costa Smeralda, Italy (OLB)",OLB,40.8986111,9.51777778,Europe/Rome
Old Harbor,"Old Harbor Sea Plane Base, AK (OLH)",OLH,57.2,-153.31667,America/Anchorage
Omaha,"Omaha Eppley Airfield, NE (OMA)",OMA,41.3030556,-95.894167,America/Chicago
Omsk,"Omsk Tsentralny, Russia (OMS)",OMS,54.9669444,73.3105556,Asia/Omsk
Ondangwa,"Ondangwa, Namibia (OND)",OND,-17.880556,15.9472222,Africa/Windhoek
Oneill,"Oneill Municipal, NE (ONL)",ONL,42.45,-98.65,America/Chicago
Ontario,"Ontario, California Int'",ONT,34.0561111,-117.60111,America/Los_Angeles
Ostend,"Oostende/Brugge, Belgium (OST)",OST,51.2166667,2.91666667,Europe/Brussels
Oradea,"Oradea, Romania (OMR)",OMR,47.0252778,21.9025,Europe/Bucharest
Oran,"Oran Es Senia, Algeria (ORN)",ORN,35.6238889,-0.6211111,Africa/Algiers
Orange,"Orange Springhill, Australia (OAG)",OAG,-33.381667,149.133056,Australia/Sydney
Oranjemund,"Oranjemund, Namibia (OMD)",OMD,-28.586667,16.4463889,Africa/Windhoek
Orebro,"Orebro, Sweden (ORB)",ORB,59.2236111,15.0380556,Europe/Stockholm
Orland,"Orland, Norway (OLA)",OLA,63.6988889,9.60388889,Europe/Oslo
Orlando,"Orlando International, FL (MCO)",MCO,28.4294444,-81.308889,America/New_York
Ornskoldsvik,"Ornskoldsvik, Sweden (OER)",OER,63.4083333,18.99,Europe/Stockholm
Osh,"Osh, Kyrgyzstan (OSS)",OSS,40.6088889,72.7933333,Asia/Bishkek
Oslo,"Oslo Gardermoen, Norway (OSL)",OSL,60.1938889,11.1002778,Europe/Oslo
Osorno,"Osorno Canal Balo, Chile (ZOS)",ZOS,-40.611389,-73.060556,America/Santiago
Ostrava,"Ostrava Leos Janacek, Czech Republic (OSR)",OSR,49.6963889,18.2833333,Europe/Prague
Ottawa,"Ottawa McDonald Cartier Int'l, ON",YOW,45.3225,-75.669167,America/Montreal
Ouagadougou,"Ouagadougou, Burkina Faso (OUA)",OUA,12.3533333,-1.5125,Africa/Ouagadougou
Ouargla,"Ouargla Ain el Beida, Algeria (OGX)",OGX,31.9172222,5.41277778,Africa/Algiers
Ouarzazate,"Ouarzazate, Morocco (OZZ)",OZZ,30.9391667,-6.9094444,Africa/Casablanca
Oujda,"Oujda Angads, Morocco (OUD)",OUD,34.7872222,-1.9238889,Africa/Casablanca
Oulu,"Oulu, Finland (OUL)",OUL,64.93,25.3544444,Europe/Helsinki
Owensboro,"Owensboro Daviess County, KY (OWB)",OWB,37.74,-87.166944,America/Chicago
Owerri Off-Line Pt,"Owerri Sam Mbakwe International, Nigeria (QOW)",QOW,5.42694444,7.20611111,Africa/Lagos
Ozamis,"Ozamis City Labo, Philippines (OZC)",OZC,8.17861111,123.841667,Asia/Manila
Paderborn,"Paderborn/Lippstadt, Germany (PAD)",PAD,51.6141667,8.61638889,Europe/Berlin
Page,"Page, AZ (PGA)",PGA,36.9333333,-111.45,America/Phoenix
Palermo,"Palermo Punta Raisi, Italy (PMO)",PMO,38.1819444,13.0994444,Europe/Rome
Palm Springs,"Palm Springs Municipal, CA (PSP)",PSP,33.8297222,-116.50667,America/Los_Angeles
Palma Mallorca,"Palma Mallorca, Spain (PMI)",PMI,39.5516667,2.73888889,Europe/Madrid
Panama City,"Panama City Marcos A. Gelabert, Panama (PAC)",PAC,8.97333333,-79.555556,America/Panama
Panama City,"Panama City Tocumen Int'l, Panama (PTY)",PTY,9.07138889,-79.383333,America/Panama
Papeete,"Papeete Faaa, French Polynesia (PPT)",PPT,-17.553889,-149.60722,Pacific/Tahiti
Paphos,"Paphos International, Cyprus (PFO)",PFO,34.7180556,32.4858333,Asia/Nicosia
Paris,"Paris Chalons-Vatry, France (XCR)",XCR,48.7733333,4.20611111,Europe/Paris
Paris,"Paris Charles de Gaulle, France (CDG)",CDG,49.0097222,2.54777778,Europe/Paris
Paris,"Paris Orly, France (ORY)",ORY,48.7233333,2.37944444,Europe/Paris
Pasco,"Pasco Tri-Cities, WA (PSC)",PSC,46.2666667,-119.11667,America/Los_Angeles
Pemba,"Pemba, Mozambique (POL)",POL,-12.986667,40.5225,Africa/Maputo
Penang,"Penang International, Malaysia (PEN)",PEN,5.29722222,100.276667,Asia/Kuching
Pensacola,"Pensacola Regional, FL (PNS)",PNS,30.4733333,-87.186667,America/Chicago
Perm,"Perm Bolshoye Savino, Russia (PEE)",PEE,57.9144444,56.0211111,Asia/Yekaterinburg
Perth,"Perth, Australia (PER)",PER,-31.940278,115.966944,Australia/Perth
Peshawar,"Peshawar, Pakistan (PEW)",PEW,33.9938889,71.5144444,Asia/Karachi
Petropavlovsk-Kamchats,"Petropavlovsk-Kamchatsky, Russia (PKC)",PKC,53.1844444,158.453611,Asia/Anadyr
Philadelphia,"Philadelphia/Wilmington Int'l, PA (PHL)",PHL,39.8719444,-75.241111,America/New_York
Phnom Penh,"Phnom Penh Pochentong, Cambodia (PNH)",PNH,11.5466667,104.844167,Asia/Phnom_Penh
Phoenix,"Phoenix Sky Harbor Int'l, AZ (PHX)",PHX,33.4341667,-112.01167,America/Los_Angeles
Phuket,"Phuket International, Thailand (HKT)",HKT,8.11055556,98.3125,Asia/Bangkok
Pierre,"Pierre, SD (PIR)",PIR,44.3827778,-100.28583,America/Chicago
Pilot Point,"Pilot Point Ugashik Bay, AK (UGB)",UGB,57.4333333,-157.75,America/Anchorage
Pilot Point,"Pilot Point, AK (PIP)",PIP,57.5802778,-157.57194,America/Anchorage
Pisa,"Pisa Galileo Galilei, Italy (PSA)",PSA,43.6827778,10.3955556,Europe/Rome
Pittsburgh,"Pittsburgh International, PA (PIT)",PIT,40.4913889,-80.232778,America/New_York
Plymouth,"Plymouth City Airport, United Kingdom (PLH)",PLH,50.4227778,-4.1058333,Europe/London
Point Hope,"Point Hope, AK (PHO)",PHO,68.3488889,-166.79944,America/Anchorage
Pointe-A-Pitre,"Pointe-a-Pitre Le Raizet, Guadeloupe (PTP)",PTP,16.2652778,-61.531944,America/Guadeloupe
Pointe Noire,"Pointe-Noire, Congo (PNR)",PNR,-4.8161111,11.8866667,Africa/Brazzaville
Ponta Delgada,"Ponta Delgada Joao Paulo II, Portugal (PDL)",PDL,37.7411111,-25.697778,Atlantic/Azores
Port Au Prince,"Port Au Prince Mais Gate, Haiti (PAP)",PAP,18.58,-72.2925,America/Port-au-Prince
Port Moller,"Port Moller AFS, AK (PML)",PML,55.9833333,-160.53333,America/Anchorage
Port Moresby,"Port Moresby Jacksons International, Papua New Guinea (POM)",POM,-9.4433333,147.22,Pacific/Port_Moresby
Port of Spain,"Port of Spain Piarco, Trinidad and Tobago (POS)",POS,10.5952778,-61.337222,America/Port_of_Spain
Portland,"Portland International Jetport, ME (PWM)",PWM,43.6461111,-70.309167,America/New_York
Portland,"Portland International, OR (PDX)",PDX,45.5886111,-122.5975,America/Los_Angeles
Porto Alegre,"Porto Alegre Salgado Filho, Brazil (POA)",POA,-29.994444,-51.171389,America/Sao_Paulo
Porto,"Porto Francisco Sa Carneiro, Portugal (OPO)",OPO,41.2355556,-8.6780556,Europe/Lisbon
Poznan,"Poznan Lawica, Poland (POZ)",POZ,52.4211111,16.8263889,Europe/Warsaw
Prague,"Prague Ruzyne, Czech Republic (PRG)",PRG,50.1008333,14.26,Europe/Prague
Preveza/Lefkas,"Preveza/Lefkada Aktion, Greece (PVK)",PVK,38.9255556,20.7652778,Europe/Athens
Prince George,"Prince George, BC",YXS,53.8894444,-122.67889,America/Vancouver
#N/A,"Pristina International, Serbia (PRN)",PRN,42.5727778,21.0358333,Europe/Paris
Providence,"Providence T. Francis Green, RI (PVD)",PVD,41.7325,-71.420278,America/New_York
Providenciales,"Providenciales International, Turks and Caicos Islands (PLS)",PLS,21.7736111,-72.265833,America/Grand_Turk
Puerto Plata,"Puerto Plata La Union, Dominican Republic (POP)",POP,19.7577778,-70.57,America/Santo_Domingo
Puerto Vallarta,"Puerto Vallarta Ordaz, Mexico (PVR)",PVR,20.68,-105.25417,America/Cancun
